P0 id,P1_a Idade,P1_a_1 Faixa idade,P1_b Genero,P1_c Cor/raca/etnia,P1_d PCD,P1_e_2 Experiencia prejudicada devido a minha Cor Raça Etnia,P1_e_3 Experiencia prejudicada devido a minha identidade de gênero,P1_e_4 Experiencia prejudicada devido ao fato de ser PCD,P1_f_1 Quantidade de oportunidades de emprego/vagas recebidas,P1_f_2 Senioridade das vagas recebidas em relação à sua experiência,P1_f_3 Aprovação em processos seletivos/entrevistas,P1_f_4 Oportunidades de progressão de carreira,P1_f_5 Velocidade de progressão de carreira,P1_f_6 Nível de cobrança no trabalho/Stress no trabalho,P1_f_7 Atenção dada diante das minhas opiniões e ideias,"P1_f_8 Relação com outros membros da empresa, em momentos de trabalho","P1_f_9 Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",P1_g vive_no_brasil,P1_i_1 uf onde mora,P1_k Regiao de origem,P1_l Nivel de Ensino,P1_m Área de Formação,P2_a Qual sua situação atual de trabalho?,P2_b Setor,P2_c Numero de Funcionarios,P2_d Gestor?,P2_e Cargo como Gestor,P2_h Faixa salarial,P2_i Quanto tempo de experiência na área de dados você tem?,P2_j Quanto tempo de experiência na área de TI/Engenharia de Software você teve antes de começar a trabalhar na área de dados?,P2_k Você está satisfeito na sua empresa atual?,P2_l_1 Falta de oportunidade de crescimento no emprego atual,P2_l_2 Salário atual não corresponde ao mercado,P2_l_3 Não tenho uma boa relação com meu líder/gestor,P2_l_4 Gostaria de trabalhar em em outra área de atuação,P2_l_5 Gostaria de receber mais benefícios,P2_l_6 O clima de trabalho/ambiente não é bom,P2_l_7 Falta de maturidade analítica na empresa,P2_m Você participou de entrevistas de emprego nos últimos 6 meses?,P2_n Você pretende mudar de emprego nos próximos 6 meses?,P2_o_1 Remuneração/Salário,P2_o_2 Benefícios,P2_o_3 Propósito do trabalho e da empresa,P2_o_4 Flexibilidade de trabalho remoto,P2_o_5 Ambiente e clima de trabalho,P2_o_6 Oportunidade de aprendizado e trabalhar com referências na área,P2_o_7 Plano de carreira e oportunidades de crescimento profissional,P2_o_8 Maturidade da empresa em termos de tecnologia e dados,P2_o_9 Qualidade dos gestores e líderes,P2_o_10 Reputação que a empresa tem no mercado,P2_q Empresa que trabaha passou por layoff em 2023,P2_r Atualmente qual a sua forma de trabalho?,P2_s Qual a forma de trabalho ideal para você?,P2_t Caso sua empresa decida pelo modelo 100% presencial qual será sua atitude?,P3_a Qual o número aproximado de pessoas que atuam com dados na sua empresa hoje?,"P3_c_8 Apesar de ser gestor ainda atuo na parte técnica, construindo soluções/análises/modelos etc.",P3_d_1 a Contratar novos talentos.,P3_d_2 b Reter talentos.,P3_d_3 c Convencer a empresa a aumentar os investimentos na área de dados.,P3_d_12 Conseguir levar inovação para a empresa através dos dados.,P3_d_13 Garantir retorno do investimento (ROI) em projetos de dados.,P3_e AI Generativa é uma prioridade em sua empresa?,P3_f_1 Colaboradores usando AI generativa de forma independente e descentralizada,P3_f_2 Direcionamento centralizado do uso de AI generativa,P3_f_3 Desenvolvedores utilizando Copilots,P3_f_4 AI Generativa e LLMs para melhorar produtos externos,P3_f_5 AI Generativa e LLMs para melhorar produtos internos para os colaboradores,P3_f_6 IA Generativa e LLMs como principal frente do negócio,P4_a_1 Atuacao
g7p706d6k3w3dk31mceg7p70qu7zpkbn,28,25-29,Masculino,Parda,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,SP,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,1.0,Supervisor/Coordenador,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,de 1 a 2 anos,1.0,,,,,,,,"Sim, fui aprovado mas decidi não mudar de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Acima de 300 pessoas,0.0,0.0,0.0,0.0,1.0,0.0,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).",0.0,0.0,0.0,0.0,1.0,0.0,Gestor
ga2fzqew3sv0hjcaeti2spyga2fzqest,55,55+,Masculino,Parda,0,0.0,0.0,0.0,,,,,,,,,,1,BA,RJ,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Área da Saúde,de 501 a 1.000,1.0,Supervisor/Coordenador,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,11 - 20,0.0,0.0,0.0,0.0,1.0,0.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",0.0,0.0,0.0,0.0,1.0,0.0,Gestor
gavi59777z42jezo6gavi5myj0c932sd,28,25-29,Feminino,Branca,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,DF,DF,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outra Opção,Acima de 3.000,1.0,Gerente/Head,de R$ 20.001/mês a R$ 25.000/mês,de 4 a 6 anos,Menos de 1 ano,1.0,,,,,,,,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,21 - 50,0.0,0.0,0.0,1.0,0.0,0.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",1.0,0.0,1.0,0.0,0.0,0.0,Gestor
gby25qgwyndf48cl9dbhaagbymtjymos,37,35-39,Masculino,Branca,0,,,,,,,,,,,,,1,SP,MG,Pós-graduação,Outras Engenharias,Empregado (CLT),Agronegócios,Acima de 3.000,1.0,Supervisor/Coordenador,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Menos de 1 ano,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,51 - 100,1.0,0.0,0.0,0.0,1.0,0.0,Não é uma iniciativa que estamos focando e não tem sido uma prioridade.,0.0,1.0,1.0,0.0,0.0,0.0,Gestor
ge9jxxl4kk8kg1yn9tk11ysr7fge9jxx,30,30-34,Masculino,Parda,0,0.0,0.0,0.0,,,,,,,,,,1,AL,AL,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área de Consultoria,de 101 a 500,1.0,Team Leader/Tech Leader,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,de 5 a 6 anos,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,11 - 20,1.0,1.0,0.0,0.0,0.0,0.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",1.0,0.0,0.0,0.0,0.0,0.0,Gestor
gehob32kr89b36yqgeho3lh89tf8rlxb,28,25-29,Masculino,Parda,0,0.0,0.0,0.0,,,,,,,,,,1,SC,PR,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,1.0,Supervisor/Coordenador,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,de 3 a 4 anos,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Estou em busca de oportunidades, mas apenas fora do Brasil",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo híbrido ou remoto,11 - 20,0.0,0.0,1.0,0.0,0.0,0.0,Não é uma iniciativa que estamos focando e não tem sido uma prioridade.,,,,,,,Gestor
gf3ehpn3as57ae7tagf3ehpu3k9ozbdm,29,25-29,Masculino,Preta,0,0.0,0.0,0.0,,,,,,,,,,1,RJ,RJ,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Varejo,Acima de 3.000,1.0,Gerente/Head,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1.0,,,,,,,,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,11 - 20,0.0,0.0,1.0,0.0,0.0,0.0,Não é uma iniciativa que estamos focando e não tem sido uma prioridade.,1.0,0.0,0.0,0.0,0.0,0.0,Gestor
ggiktzgsey2vgurueggiktz47zsrx04k,36,35-39,Masculino,Parda,0,0.0,0.0,0.0,,,,,,,,,,1,RS,RS,Graduação/Bacharelado,Ciências Sociais,Empregado (CLT),Outra Opção,Acima de 3.000,1.0,Team Leader/Tech Leader,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,de 3 a 4 anos,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,Acima de 300 pessoas,0.0,1.0,0.0,0.0,0.0,0.0,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).",,,,,,,Gestor
ghxdghh6u7b2zn0pcghxdgnvvq2pfb0m,34,30-34,Masculino,Branca,0,,,,,,,,,,,,,1,SP,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 501 a 1.000,1.0,Gerente/Head,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Menos de 1 ano,1.0,,,,,,,,"Sim, fiz entrevistas mas não fui aprovado (ou ainda aguardo resposta)","Não estou buscando, mas me considero aberto a outras oportunidades",1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,11 - 20,1.0,0.0,0.0,0.0,0.0,0.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",0.0,0.0,0.0,0.0,0.0,0.0,Gestor
gicuyfedutaeyprgp2gicuydod1ypcx9,33,30-34,Masculino,Branca,0,,,,,,,,,,,,,1,PR,PR,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 11 a 50,1.0,Supervisor/Coordenador,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Mais de 10 anos,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,"Sim, fiz entrevistas mas não fui aprovado (ou ainda aguardo resposta)",Estou em busca de oportunidades dentro ou fora do Brasil,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% presencial,Modelo híbrido com dias fixos de trabalho presencial,Vou procurar outra oportunidade no modelo híbrido ou remoto,Ainda não temos pessoas atuando com dados na empresa,1.0,1.0,0.0,1.0,0.0,0.0,Não sei opinar sobre esse assunto.,0.0,0.0,0.0,0.0,0.0,0.0,Gestor
gkrmki1q7gw4mq33mjdf6mgkrmki41k8,47,45-49,Masculino,Parda,0,0.0,0.0,0.0,,,,,,,,,,1,CE,AL,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outra Opção,de 101 a 500,1.0,Supervisor/Coordenador,de R$ 20.001/mês a R$ 25.000/mês,de 7 a 10 anos,Mais de 10 anos,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Estou em busca de oportunidades, mas apenas fora do Brasil",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,21 - 50,0.0,0.0,1.0,0.0,0.0,1.0,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).",0.0,0.0,0.0,0.0,0.0,1.0,Gestor
glxrm84lh3pz0kk3ajgglxrmxtc0kenb,32,30-34,Masculino,Parda,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SP,BA,Mestrado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 1 a 5,1.0,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,de 1 a 2 anos,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Estou em busca de oportunidades dentro ou fora do Brasil,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% remoto,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,1 - 3,0.0,0.0,0.0,0.0,0.0,1.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",0.0,0.0,0.0,1.0,0.0,0.0,Gestor
gqtzoanttujxnze0qgqtzon1dp71swu7,29,25-29,Feminino,Branca,0,0.0,0.0,0.0,,,,,,,,,,1,SP,SP,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,1.0,Supervisor/Coordenador,de R$ 12.001/mês a R$ 16.000/mês,de 5 a 6 anos,Menos de 1 ano,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,Acima de 300 pessoas,0.0,0.0,0.0,1.0,1.0,0.0,"Sim, é nossa principal prioridade como empresa (com foco executivo significativo e alocação de orçamento relevante).",0.0,0.0,0.0,0.0,0.0,0.0,Gestor
gshh2ff6lu3073xogfgshh2oqua85mpf,36,35-39,Masculino,Branca,0,,,,,,,,,,,,,0,,,Pós-graduação,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Outra Opção,Acima de 3.000,1.0,Gerente/Head,Acima de R$ 40.001/mês,de 7 a 10 anos,Menos de 1 ano,1.0,,,,,,,,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,21 - 50,1.0,1.0,0.0,0.0,0.0,0.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",1.0,0.0,0.0,0.0,0.0,0.0,Gestor
gv10rr99fabdi4ydhhogv10rb6kcpvig,27,25-29,Masculino,Branca,0,,,,,,,,,,,,,1,PR,PR,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Varejo,Acima de 3.000,1.0,Gerente/Head,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Menos de 1 ano,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% remoto,Modelo 100% remoto,Vou aceitar e retornar ao modelo 100% presencial,Acima de 300 pessoas,1.0,0.0,0.0,0.0,0.0,0.0,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).",1.0,1.0,0.0,1.0,0.0,0.0,Gestor
gv33rdrgjo3yxewyiigv33rd9kdyfkwb,29,25-29,Masculino,Branca,0,,,,,,,,,,,,,1,SP,SP,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Marketing,de 11 a 50,1.0,Supervisor/Coordenador,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,Menos de 1 ano,1.0,,,,,,,,"Sim, fui aprovado e mudei de emprego",Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Modelo híbrido com dias fixos de trabalho presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,1 - 3,1.0,0.0,0.0,0.0,0.0,0.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",1.0,0.0,1.0,1.0,0.0,0.0,Gestor
h1bw07yq9de2sk8h1bw9u85tu5hs46y0,35,35-39,Feminino,Branca,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,RS,RS,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,1.0,Team Leader/Tech Leader,de R$ 8.001/mês a R$ 12.000/mês,de 5 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1.0,,,,,,,,"Sim, fui aprovado e mudei de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,101 - 300,0.0,0.0,0.0,0.0,0.0,0.0,Não sei opinar sobre esse assunto.,0.0,0.0,0.0,0.0,0.0,0.0,Gestor
h1cdji4uuuwcll5zhh1cdjsu33m0rqbm,40,40-44,Feminino,Branca,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,RJ,PI,Pós-graduação,Outra opção,Empreendedor ou Empregado (CNPJ),Telecomunicação,de 101 a 500,1.0,Gerente/Head,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Sim, fiz entrevistas mas não fui aprovado (ou ainda aguardo resposta)",Estou em busca de oportunidades dentro ou fora do Brasil,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"Sim, ocorreram layoffs/demissões em massa na empresa em que trabalho mas não fui afetado",Modelo híbrido com dias fixos de trabalho presencial,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,11 - 20,0.0,0.0,0.0,1.0,0.0,1.0,Não é uma iniciativa que estamos focando e não tem sido uma prioridade.,0.0,0.0,0.0,0.0,0.0,0.0,Gestor
h3ibofly7xtpund3c5h3ibofxfnrv2k0,29,25-29,Feminino,Branca,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,SP,ES,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,Empregado (CLT),Finanças ou Bancos,de 101 a 500,1.0,Supervisor/Coordenador,de R$ 16.001/mês a R$ 20.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1.0,,,,,,,,"Sim, fui aprovado mas decidi não mudar de emprego","Não estou buscando, mas me considero aberto a outras oportunidades",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo 100% remoto,11 - 20,1.0,0.0,0.0,0.0,0.0,0.0,Não é uma iniciativa que estamos focando e não tem sido uma prioridade.,0.0,0.0,0.0,0.0,0.0,0.0,Gestor
h5fymszfnjdbi5muvf7h5fymqnw7womw,38,35-39,Masculino,Branca,0,,,,,,,,,,,,,1,SP,SP,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área da Saúde,Acima de 3.000,1.0,Gerente/Head,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,de 3 a 4 anos,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,"Sim, fiz entrevistas mas não fui aprovado (ou ainda aguardo resposta)",Estou em busca de oportunidades dentro ou fora do Brasil,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou procurar outra oportunidade no modelo híbrido ou remoto,101 - 300,1.0,0.0,0.0,0.0,0.0,1.0,Não sei opinar sobre esse assunto.,1.0,0.0,0.0,1.0,1.0,0.0,Gestor
h7o07bmct31m6vv8ic7h7o07bhaw8ib6,29,25-29,Masculino,Branca,0,,,,,,,,,,,,,1,MT,MT,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 11 a 50,1.0,Gerente/Head,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% remoto,Modelo 100% remoto,Vou aceitar e retornar ao modelo 100% presencial,11 - 20,0.0,0.0,0.0,0.0,0.0,0.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",0.0,0.0,1.0,1.0,0.0,0.0,Gestor
hdh1pouiq1x9lme1bhdh1jqstfu38qm8,41,40-44,Masculino,Branca,0,,,,,,,,,,,,,1,SP,SP,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3.000,1.0,Gerente/Head,de R$ 20.001/mês a R$ 25.000/mês,de 3 a 4 anos,Mais de 10 anos,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,Não estou buscando e não pretendo mudar de emprego nos próximos 6 meses,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% remoto,Modelo 100% remoto,Vou procurar outra oportunidade no modelo híbrido ou remoto,51 - 100,0.0,0.0,0.0,0.0,0.0,1.0,"Sim, está entre nossas principais prioridades para os próximos 2-4 anos (com discussões de iniciativas e orçamentos de curto a médio prazo).",1.0,0.0,1.0,0.0,0.0,0.0,Gestor
hgfu8j11ee28re34bfl3hgfu8j1evw9v,28,25-29,Feminino,Branca,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,SC,SC,Pós-graduação,Ciências Sociais,Empregado (CLT),Área de Consultoria,de 101 a 500,1.0,Supervisor/Coordenador,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1.0,,,,,,,,Não participei de entrevistas de emprego/processos seletivos nos últimos 6 meses,"Não estou buscando, mas me considero aberto a outras oportunidades",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Não ocorreram layoffs/demissões em massa na empresa em que trabalho,Modelo 100% presencial,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Vou aceitar e retornar ao modelo 100% presencial,4 - 10,0.0,0.0,0.0,0.0,1.0,0.0,"Mais ou menos... É uma das várias iniciativas que estamos impulsionando, mas não é uma prioridade (iniciativas isoladas e pouco foco).",1.0,0.0,0.0,0.0,0.0,0.0,Gestor
